usuario_id,producto_visto,categoria,tiempo_visualizacion,hizo_pedido,calificacion,hora_del_dia,comentario
41,WHISKY SOUR,Cocteles,146,True,2.0,17:15,
120,Limonada de Yerbabuena,Bebidas Frías,24,False,,22:26,
78,Aromática,Bebidas Calientes,174,False,,23:23,
77,Blonde Ambition, Craft,180,False,,18:03,
58,HELADO CON BAILEYS,Postres,232,True,2.0,23:01,
97,Capuccino Caramelo,Bebidas Calientes,66,False,,19:47,
141,Milo Caliente,Bebidas Calientes,74,False,,18:05,
123,AFFOGATO,Postres,167,True,2.0,22:06,
75,Mystic Mosaic IPA, Artesanal,134,False,,16:37,
111,Summer Saison, Craft,266,False,,17:26,
15,Granizado de Oreo,Bebidas Frías,293,False,,17:02,
21,Limonada de Yerbabuena,Bebidas Frías,163,False,,17:36,
85,Ceviche de Camarones,Snacks,67,True,3.0,23:11,
134,HELADO CON BAILEYS,Postres,75,True,2.0,16:25,
8,Lemon Lime Lager, Artesanal,20,True,3.0,22:05,
105,Robinsons Trooper, Inglesa,76,False,,16:57,
35,Escandinava Freya,,115,False,,23:29,
114,Café Americano,Bebidas Calientes,175,False,,22:42,
101,Granizado de Café Caramelo,Bebidas Frías,253,False,,16:05,
83,Nevado de Mocca,Bebidas Frías,232,False,,17:19,
107,Lemon Lime Lager, Artesanal,110,True,4.0,18:36,
141,Chimay Red, Craft,275,True,1.0,18:14,
95,Costeña, Not Craft,123,True,1.0,18:53,
63,Deditos de Queso,Snacks,41,True,2.0,18:29,
133,Limonada de Cerezada,Bebidas Frías,152,True,2.0,18:34,
9,Latte,Bebidas Calientes,48,True,4.0,16:43,
12,Old Speckled Hen, Inglesa,56,False,,21:22,
87,Citra Simcoe Showdown, Artesanal,278,False,,17:06,
91,AFFOGATO,Postres,154,False,,17:59,
94,Latte,Bebidas Calientes,157,True,2.0,22:07,
58,Limonada de Cerezada,Bebidas Frías,231,True,4.0,18:51,
50,Blackberry Bliss, Craft,105,True,1.0,22:15,
96,Smoothie de Maracuyá,Bebidas Frías,219,False,,17:05,
110,AGAVE CREMOSO,Cocteles,248,True,2.0,19:54,
132,Summer Ale,,239,False,,16:34,
122,Guinness Extra Stout, Not Craft,60,True,4.0,18:52,
41,CABEZA DE JABALÍ,Cocteles,83,True,2.0,17:25,
1,Limonada de Cerezada,Bebidas Frías,195,False,,17:32,
128,Nevado de Mocca,Bebidas Frías,33,True,5.0,19:24,
118,COCAÍNA RUSA,Cocteles,89,True,3.0,21:03,
118,Kwak, Belga,152,False,,22:16,
45,Mönchshof Schwarzbier, Alemana,184,True,5.0,18:09,
107,Heineken, Not Craft,15,False,,19:04,
30,Limonada de Coco,Bebidas Frías,198,True,2.0,19:13,
25,DRY MARTINI,Cocteles,250,True,5.0,18:48,
39,Limonada de Yerbabuena,Bebidas Frías,179,True,4.0,21:04,
58,Escandinava Uva, Craft,236,True,4.0,19:59,
116,Peroni Nastro Azzurro, Not Craft,99,False,,21:49,
59,Malteada de Mocca,Bebidas Frías,290,False,,22:33,
12,WHISKY SOUR,Cocteles,28,True,5.0,19:08,
13,LAGUNA AZUL,Cocteles,257,False,,21:23,
149,Maisel's Weisse Original, Alemana,170,True,2.0,17:26,
58,Malteada de Milo,Bebidas Frías,226,False,,22:07,
36,Hamburguesa de la Casa,Snacks,131,False,,22:23,
115,Blood Orange Belgian Wit, Cítrica,210,False,,22:01,
36,Rothaus Pils Tannenzäpfle, Alemana,237,False,,17:41,
35,Fuller's London Porter, Inglesa,24,False,,21:15,
63,Nevado de Oreo,Bebidas Frías,50,False,,21:36,
124,Franziskaner Hefe-Weissbier, Alemana,182,False,,16:49,
60,Grolsch Premium Lager, Not Craft,67,False,,23:24,
21,TEQUILA SUNRISE,Cocteles,71,False,,16:25,
100,HELADO CON BAILEYS,Postres,205,True,4.0,21:41,
130,Tangerine Dream Hefeweizen, Cítrica,224,False,,23:46,
3,Limonada de Cerezada,Bebidas Frías,152,True,2.0,19:49,
48,Orange Peel Pale Ale, Cítrica,100,True,1.0,17:10,
83,Limonada de Yerbabuena,Bebidas Frías,55,False,,21:05,
72,Nevado de Mocca,Bebidas Frías,192,True,3.0,16:37,
10,Honey Wheat Harmony, Craft,169,False,,23:18,
2,Milo Caliente,Bebidas Calientes,26,False,,16:18,
119,AFFOGATO,Postres,131,False,,18:41,
26,Shepherd Neame Spitfire, Inglesa,84,False,,22:23,
148,Nevado de Café,Bebidas Frías,291,False,,19:14,
83,Café Campesino,Bebidas Calientes,45,True,2.0,17:13,
72,Carajillo,Bebidas Calientes,65,True,2.0,17:00,
118,Tropical Citrus IPA, Cítrica,19,True,4.0,21:05,
40,Capuccino,Bebidas Calientes,165,True,4.0,19:05,
52,Café Americano,Bebidas Calientes,54,False,,17:29,
6,Andechs Vollbier Hell, Alemana,38,True,4.0,23:24,
4,AFFOGATO,Postres,286,False,,20:50,
112,Hop Heaven, Craft,216,True,1.0,18:06,
14,Club Colombia Dorada, Not Craft,136,True,2.0,16:23,
113,HELADO CON BAILEYS,Postres,220,True,4.0,22:04,
101,Carajillo,Bebidas Calientes,17,True,4.0,16:10,
145,Strawberry Serenity Wheat, Artesanal,132,False,,22:52,
126,Bold Citra IPA, Artesanal,230,False,,20:26,
25,Red Velvet Ale, Craft,194,True,5.0,20:34,
1,Smoothie de Frutos Rojos,Bebidas Frías,62,True,2.0,20:25,
61,Fuller's London Porter, Inglesa,176,True,2.0,16:42,
49,Espresso Doble,Bebidas Calientes,166,True,5.0,20:05,
26,Alitas de Pollo,Snacks,198,False,,20:50,
39,MARGARITA,Cocteles,214,False,,18:57,
80,TORTA CHOCOLATE,Postres,290,False,,22:50,
126,Milo Caliente,Bebidas Calientes,252,False,,18:30,
34,Nevado de Milo,Bebidas Frías,84,False,,22:44,
26,Limonada de Coco,Bebidas Frías,291,False,,21:37,
79,Summer Ale,,239,False,,20:21,
149,Weihenstephaner Vitus, Alemana,145,True,3.0,17:54,
82,Ceviche de Camarones,Snacks,209,False,,23:38,
57,Espresso Doble,Bebidas Calientes,250,False,,17:39,
46,Milo Caliente,Bebidas Calientes,187,False,,23:46,
97,Club Colombia Roja, Not Craft,85,False,,20:59,
149,BBC Chapinero, Craft,287,True,1.0,19:34,
13,Passionfruit Paradise Ale, Artesanal,65,False,,16:18,
88,Guinness Milk Stout, Not Craft,90,True,2.0,17:01,
70,Barrel-Aged Barleywine, Craft,119,False,,17:22,
57,Soda Italiana de Maracuyá,Bebidas Frías,261,True,5.0,23:20,
64,Malteada de Vanilla,Bebidas Frías,190,True,4.0,21:52,
70,Guinness Nitro IPA, Not Craft,68,True,3.0,22:15,
33,Palitos de Queso,Snacks,72,True,4.0,18:31,
2,Malteada de Café,Bebidas Frías,217,False,,20:15,
103,3 Cordilleras Rosada, Craft,30,True,5.0,22:38,
127,Delirium Nocturnum, Craft,215,True,1.0,22:46,
98,Wychwood Hobgoblin, Inglesa,280,True,3.0,20:22,
138,TORTA CHOCOLATE,Postres,135,True,4.0,16:04,
71,Limonada de Coco,Bebidas Frías,81,True,5.0,16:33,
110,Raspberry Ripple Delight, Artesanal,299,True,4.0,21:21,
104,Soda Italiana de Lulo,Bebidas Frías,135,True,4.0,22:05,
130,India Pale Ale, Craft,284,True,4.0,22:51,
106,TEQUILA SUNRISE,Cocteles,166,False,,18:52,
147,Limonada de Coco,Bebidas Frías,190,False,,21:24,
26,Café Frozen,Bebidas Frías,199,False,,19:16,
125,GIN AND TONIC,Cocteles,110,True,3.0,22:32,
120,Theakston Old Peculier, Inglesa,161,True,1.0,17:44,
100,Costillas BBQ,Snacks,186,True,1.0,22:37,
139,Escandinava Freya,,158,False,,17:55,
73,Guinness Draught, Not Craft,158,True,3.0,22:23,
75,Soda de Ginger,Bebidas Frías,35,False,,20:40,
119,Fuller's London Pride, Inglesa,193,True,2.0,19:49,
36,Cherry Blossom Euphoria, Artesanal,197,False,,21:11,
9,Gaffel Kölsch, Alemana,248,True,3.0,19:27,
101,Café Americano,Bebidas Calientes,138,True,5.0,22:35,
21,Soda Italiana de Mora,Bebidas Frías,93,True,3.0,18:47,
82,Empanadas,Snacks,25,False,,22:02,
25,Chimay Cinq Cents (White), Belga,169,True,1.0,22:03,
111,TORTA CHOCOLATE,Postres,39,True,4.0,17:40,
79,Ruby Red Saison, Craft,175,True,2.0,16:34,
141,Tacos,Snacks,237,False,,16:59,
108,Newcastle Brown Ale, Inglesa,12,False,,20:41,
26,Jamaica,,27,False,,18:33,
79,Empanadas,Snacks,132,True,3.0,18:54,
107,Guava Grove Gose, Artesanal,93,False,,20:38,
90,Costillas BBQ,Snacks,76,False,,22:03,
32,Guava Grove Gose, Artesanal,181,False,,20:48,
15,Citra Simcoe Showdown, Artesanal,129,True,1.0,21:29,
126,Blonde Ambition, Craft,202,False,,16:32,
99,Ceviche de Camarones,Snacks,113,True,4.0,19:01,
60,Soda Italiana de Mora,Bebidas Frías,180,True,4.0,21:05,
93,Quesadillas,Snacks,125,False,,17:28,
62,Roja Magdalena,,274,False,,23:48,
125,Plum Paradise Pilsner, Artesanal,177,False,,18:46,
79,Capuccino,Bebidas Calientes,115,True,2.0,17:25,
13,DRY MARTINI,Cocteles,35,False,,16:18,
1,Capuccino Caramelo,Bebidas Calientes,191,False,,18:11,
29,London Porter, Not Craft,275,True,5.0,17:31,
86,Amaretto,Bebidas Calientes,16,True,3.0,19:10,
27,Nevado de Oreo,Bebidas Frías,61,False,,19:31,
70,Fuller's London Pride, Inglesa,108,False,,19:54,
85,Amaretto,Bebidas Calientes,254,True,5.0,17:43,
31,Soda Italiana de Mora,Bebidas Frías,208,True,2.0,19:59,
45,BBC Macondo, Craft,55,False,,22:29,
36,Duvel, Belga,185,True,3.0,20:30,
27,Hofbräu München Original, Alemana,249,False,,23:12,
93,Chimay Blue, Craft,205,False,,18:36,
70,Lemon Lime Lager, Artesanal,30,True,2.0,21:02,
52,Summer Breeze, Craft,159,True,2.0,16:25,
104,Chimay Grande Réserve (Blue), Belga,257,True,2.0,17:12,
91,Blackberry Bliss Porter, Artesanal,60,True,2.0,20:50,
72,Aros de Cebolla,Snacks,225,True,4.0,20:40,
122,Robinsons Trooper, Inglesa,176,False,,23:12,
140,Deditos de Queso,Snacks,18,True,1.0,23:46,
138,Lime Squeeze Lager, Cítrica,82,False,,23:05,
85,Limonada de Cerezada,Bebidas Frías,184,False,,20:58,
52,Casilda, Craft,282,False,,17:52,
3,MOJITO,Cocteles,161,True,1.0,17:02,
104,Malteada de Oreo,Bebidas Frías,124,True,2.0,19:11,
108,Peroni Nastro Azzurro, Not Craft,90,True,5.0,16:34,
72,Molletes,Snacks,186,False,,17:09,
129,Smoothie de Maracuyá,Bebidas Frías,205,False,,22:43,
98,Molletes,Snacks,287,True,2.0,19:45,
68,Delirium Tremens, Craft,26,False,,22:53,
143,Honey Wheat Harmony, Craft,75,True,5.0,19:09,
145,Mocaccino,Bebidas Calientes,116,False,,23:26,
103,AGAVE CREMOSO,Cocteles,190,False,,19:12,
58,Águila, Not Craft,250,True,2.0,21:56,
87,Erdinger Weissbier, Alemana,245,False,,19:54,
30,Summer Breeze, Craft,12,True,1.0,22:31,
42,Smoothie de Frutos Rojos,Bebidas Frías,113,True,1.0,17:03,
76,Robinsons Trooper, Inglesa,103,True,2.0,20:54,
25,Old Speckled Hen, Inglesa,277,True,1.0,22:23,
78,Alitas de Pollo,Snacks,142,True,5.0,22:43,
5,MOJITO,Cocteles,250,False,,23:56,
128,CABEZA DE JABALÍ,Cocteles,256,True,5.0,20:38,
13,Andechs Doppelbock Dunkel, Alemana,266,True,2.0,17:01,
143,Carajillo,Bebidas Calientes,159,False,,21:16,
16,Pine Resin Resurgence, Artesanal,261,False,,22:48,
51,Hazy Horizon IPA, Artesanal,239,True,1.0,23:16,
86,TORTA CHOCOLATE,Postres,239,False,,18:09,
12,BBC Monserrate, Craft,257,False,,18:12,
90,Chocolate Obsession, Craft,59,True,4.0,23:38,
52,Lírica,,23,False,,21:48,
101,Alitas de Pollo,Snacks,226,False,,18:16,
119,MOJITO,Cocteles,115,False,,22:39,
57,Orange Peel Pale Ale, Cítrica,163,True,3.0,21:00,
110,Mango Tango Wheat Beer, Artesanal,278,True,2.0,23:54,
46,Aromática,Bebidas Calientes,125,True,1.0,20:40,
35,Espresso Doble,Bebidas Calientes,169,True,4.0,21:30,
105,Citrus Burst IPA, Artesanal,205,False,,18:41,
25,Malteada de Vanilla,Bebidas Frías,97,False,,21:07,
52,Maisel's Weisse Original, Alemana,174,True,3.0,18:17,
42,Limonada de Coco,Bebidas Frías,224,True,5.0,17:04,
77,Palitos de Queso,Snacks,40,False,,18:23,
84,Timothy Taylor's Landlord, Inglesa,160,True,2.0,18:35,
41,Hamburguesa de la Casa,Snacks,132,True,2.0,16:01,
96,Café Irlandés,Bebidas Calientes,238,True,5.0,16:43,
18,Soda Italiana de Lulo,Bebidas Frías,47,False,,20:25,
95,Nachos,Snacks,61,False,,16:15,
120,Limonada de Cerezada,Bebidas Frías,28,False,,17:46,
99,Citrus Symphony Saison, Artesanal,31,True,3.0,22:56,
56,Duvel, Craft,38,True,2.0,18:31,
124,Mönchshof Schwarzbier, Alemana,288,True,5.0,21:59,
57,Granizado de Oreo,Bebidas Frías,265,False,,21:27,
40,Tropical Bliss, Craft,265,True,4.0,18:35,
21,Guinness Extra Stout, Not Craft,99,False,,21:42,
143,Granizado de Café Caramelo,Bebidas Frías,85,False,,20:11,
51,Soda de Bretaña,Bebidas Frías,25,True,4.0,18:52,
11,Escandinava Uva, Craft,299,True,1.0,21:05,
120,Papa Rock,Snacks,66,True,5.0,21:30,
70,CAIPIRIÑA,Cocteles,206,True,4.0,16:01,
82,Limonada de Yerbabuena,Bebidas Frías,200,True,2.0,17:13,
23,Tacos,Snacks,110,False,,18:04,
30,BBC Bacatá, Craft,100,False,,16:30,
104,Kwak, Belga,223,False,,19:26,
75,Raging Citrus Inferno, Artesanal,52,False,,19:02,
49,Capuccino Caramelo,Bebidas Calientes,29,False,,19:22,
17,Nevado de Mocca,Bebidas Frías,142,False,,22:16,
100,St. Bernardus Abt 12, Belga,67,True,4.0,18:12,
75,Costillas BBQ,Snacks,124,False,,17:35,
77,MOJITO,Cocteles,285,True,3.0,23:18,
65,Sunset Amber, Craft,47,True,4.0,17:05,
58,COSMOPOLITAN,Cocteles,81,True,1.0,16:52,
66,Fuller's London Pride, Inglesa,110,True,5.0,20:28,
68,Galactic Galaxy IPA, Artesanal,297,True,1.0,22:56,
52,Café Campesino,Bebidas Calientes,123,True,3.0,20:40,
73,Milo Caliente,Bebidas Calientes,162,True,1.0,20:28,
3,Nevado de Mocca,Bebidas Frías,89,False,,19:29,
85,Smoothie de Frutos Rojos,Bebidas Frías,159,True,1.0,23:12,
77,Westvleteren 12 (XII), Belga,46,False,,18:21,
92,Chimay Grande Réserve (Blue), Belga,123,True,3.0,18:30,
80,Papas Bravas,Snacks,139,True,2.0,17:30,
31,Dark Elixir, Craft,275,False,,20:43,
88,Hamburguesa de la Casa,Snacks,188,False,,23:48,
60,Empanadas,Snacks,195,True,5.0,19:52,
14,Mystic Abyss, Craft,100,True,5.0,21:06,
30,Pilsner Paradise, Craft,111,True,5.0,19:35,
22,Gulden Draak, Belga,63,True,1.0,21:05,
43,Timothy Taylor's Landlord, Inglesa,285,False,,22:23,
144,CAIPIRIÑA,Cocteles,252,False,,19:03,
121,Budweiser, Not Craft,122,True,1.0,16:44,
33,Delirium Nocturnum, Craft,105,False,,21:51,
34,Guinness Draught, Not Craft,29,False,,22:44,
51,Malteada de Mocca,Bebidas Frías,86,True,4.0,17:58,
71,Nevado de Café,Bebidas Frías,36,True,3.0,18:10,
129,Chimay Grande Réserve (Blue), Belga,188,True,2.0,22:49,
60,Café Americano,Bebidas Calientes,197,True,4.0,21:10,
63,Chimay Cinq Cents (White), Belga,156,False,,17:42,
2,Nevado de Milo,Bebidas Frías,247,True,2.0,22:18,
29,Mocaccino,Bebidas Calientes,76,True,3.0,21:58,
63,Limonada de Mango,Bebidas Frías,235,False,,20:57,
64,Tropical Bliss, Craft,47,False,,17:03,
53,Tennent's Lager, Not Craft,41,False,,22:12,
96,Granizado de Café,Bebidas Frías,48,False,,18:42,
8,Capuccino,Bebidas Calientes,232,False,,16:36,
105,Delirium Tremens, Belga,294,False,,16:29,
148,ORGASMO,Cocteles,180,True,4.0,20:57,
69,Ruby Red Saison, Craft,159,False,,18:48,
146,CABEZA DE JABALÍ,Cocteles,22,True,1.0,19:56,
133,Tropical Storm IPA, Artesanal,40,True,3.0,18:18,
50,Bitburger Premium Pilsner, Alemana,182,False,,21:49,
123,Kiwi Kaleidoscope Kölsch, Artesanal,237,False,,20:22,
137,3 Cordilleras Mulata, Craft,284,True,4.0,19:32,
96,Soda de Coca-Cola,Bebidas Frías,213,True,2.0,19:35,
97,LAGUNA AZUL,Cocteles,145,True,5.0,20:33,
99,Jamaica,,42,False,,22:42,
127,Watermelon Wave Wheat, Artesanal,33,True,2.0,22:16,
107,Deditos de Queso,Snacks,164,True,1.0,16:54,
66,HELADO CON BAILEYS,Postres,213,True,3.0,23:45,
83,Chimay Red, Craft,135,True,3.0,21:09,
95,Delirium Red, Craft,124,True,4.0,20:12,
2,London Porter, Not Craft,23,True,5.0,16:16,
24,TORTA CHOCOLATE,Postres,237,False,,20:11,
58,Chimay Cinq Cents (White), Belga,86,False,,20:31,
4,Citrus Blonde Ale, Cítrica,103,False,,18:41,
4,Limonada de Yerbabuena,Bebidas Frías,126,False,,17:34,
4,Kwak, Belga,116,True,3.0,18:52,
21,Golden Wheat Bliss, Craft,158,False,,17:13,
130,Sunflower Saison, Craft,21,False,,18:11,
94,Affligem Tripel, Belga,106,True,5.0,21:28,
57,Andechs Vollbier Hell, Alemana,237,True,1.0,21:29,
57,Westmalle Dubbel, Belga,125,False,,19:15,
22,Tacos,Snacks,166,True,2.0,18:35,
59,Roja Magdalena,,261,False,,22:10,
143,Mocaccino Oreo,Bebidas Calientes,140,True,2.0,21:15,
43,Summer Breeze, Craft,120,False,,22:13,
37,Budweiser, Not Craft,202,True,3.0,22:50,
89,Crimson Amber, Craft,181,True,5.0,17:50,
23,Café Frozen,Bebidas Frías,53,False,,17:07,
117,TEQUILA SUNRISE,Cocteles,222,True,5.0,22:10,
46,Barrel-Aged Barleywine, Craft,257,False,,17:39,
148,Deditos de Queso,Snacks,108,True,4.0,16:03,
53,Resilient Rye IPA, Artesanal,47,False,,17:13,
59,Citrus Zest, Craft,97,False,,16:23,
63,Café Frozen,Bebidas Frías,46,True,4.0,17:07,
112,Soda de Coca-Cola,Bebidas Frías,239,True,4.0,18:42,
83,Nevado de Café,Bebidas Frías,52,False,,16:17,
76,Barrel-Aged Barleywine, Craft,223,True,3.0,19:54,
70,Chimay Red, Craft,71,True,3.0,16:37,
29,ORGASMO,Cocteles,192,True,5.0,20:49,
140,Nevado de Café,Bebidas Frías,239,False,,22:30,
57,Lindemans Framboise, Belga,135,True,3.0,23:20,
43,COSMOPOLITAN,Cocteles,92,True,4.0,17:05,
132,Tropical Citrus IPA, Cítrica,214,True,4.0,18:50,
82,St. Bernardus Abt 12, Belga,37,False,,22:35,
39,Pilsner Paradise, Craft,13,False,,21:25,
106,3 Cordilleras Mestiza, Craft,95,False,,21:05,
134,Café Campesino,Bebidas Calientes,78,False,,23:28,
22,Orange Peel Pale Ale, Cítrica,104,False,,20:38,
12,COCAÍNA RUSA,Cocteles,169,False,,23:25,
5,Alitas de Pollo,Snacks,203,True,4.0,18:26,
66,Malteada de Oreo,Bebidas Frías,140,True,4.0,16:51,
76,BBC Macondo, Craft,62,False,,16:25,
141,3 Cordilleras Mulata, Craft,31,True,2.0,17:52,
40,Smoothie de Maracuyá,Bebidas Frías,12,True,4.0,16:36,
95,Capuccino,Bebidas Calientes,246,True,5.0,18:29,
32,Guinness Draught, Not Craft,16,True,2.0,16:30,
8,Hop Heaven, Craft,275,True,4.0,17:38,
117,Schneider Weisse Aventinus, Alemana,132,False,,23:22,
148,BBC Chapinero, Craft,240,False,,18:17,
114,Nevado de Oreo,Bebidas Frías,194,True,5.0,23:10,
4,Granizado de Café,Bebidas Frías,100,True,4.0,20:50,
10,Aromática,Bebidas Calientes,265,False,,19:00,
95,Hop Heaven, Craft,215,True,5.0,16:12,
25,Empanadas,Snacks,47,False,,20:15,
14,Costillas BBQ,Snacks,46,False,,18:43,
116,Soda Italiana de Maracuyá,Bebidas Frías,168,False,,19:16,
51,Deditos de Queso,Snacks,276,True,3.0,21:43,
38,Old Speckled Hen, Inglesa,113,True,3.0,21:49,
18,WHISKY SOUR,Cocteles,41,False,,21:09,
65,TEQUILA SUNRISE,Cocteles,24,True,5.0,16:47,
149,Heineken, Not Craft,180,False,,20:31,
8,Rosy Cheeks, Craft,243,False,,23:30,
97,Franziskaner Hefe-Weissbier, Alemana,125,True,5.0,21:51,
3,Weltenburger Kloster Asam-Bock, Alemana,179,False,,19:48,
136,Soda de Ginger,Bebidas Frías,37,False,,22:05,
85,Costillas BBQ,Snacks,73,False,,22:57,
139,Dark Elixir, Craft,253,True,3.0,16:03,
136,Hamburguesa de la Casa,Snacks,206,False,,21:43,
70,Cranberry Cascade Sour, Artesanal,120,True,2.0,16:57,
31,Citrus Burst IPA, Artesanal,217,True,3.0,21:06,
132,Nevado de Milo,Bebidas Frías,54,False,,16:22,
85,Smoothie de Frutos Rojos,Bebidas Frías,70,True,2.0,22:10,
87,Granizado de Café Caramelo,Bebidas Frías,169,True,2.0,18:10,
82,Hefeweizen, Craft,140,False,,18:15,
66,Samuel Smith's Oatmeal Stout, Inglesa,68,False,,16:09,
133,CABEZA DE JABALÍ,Cocteles,28,False,,18:14,
50,Empanadas,Snacks,128,False,,16:34,
97,HELADO CON BAILEYS,Postres,75,True,3.0,16:34,
56,Empanadas,Snacks,63,True,1.0,22:25,
44,Deditos de Queso,Snacks,141,True,1.0,17:43,
143,Escandinava Freya,,10,True,3.0,17:50,
25,Café Frozen,Bebidas Frías,184,False,,18:52,
96,Juicy Mango Infusion, Artesanal,23,True,1.0,19:01,
27,Papas Bravas,Snacks,16,True,4.0,22:17,
14,Limonada de Mango,Bebidas Frías,299,True,4.0,17:59,
31,Coors Light, Not Craft,77,True,5.0,21:27,
54,Paulaner Hefe-Weizen, Not Craft,166,True,2.0,21:42,
27,Rothaus Pils Tannenzäpfle, Alemana,277,True,3.0,20:44,
148,Lemon Lime Lager, Artesanal,73,True,3.0,19:24,
128,Cherry Bomb, Craft,290,True,4.0,22:22,
3,Bold Citra IPA, Artesanal,219,False,,20:02,
1,Malteada de Milo,Bebidas Frías,140,False,,22:19,
27,Limonada de Yerbabuena,Bebidas Frías,118,False,,17:00,
67,Coal Miner's Delight, Craft,218,False,,16:14,
126,Guinness Nitro IPA, Not Craft,87,True,4.0,20:24,
8,HELADO CON BAILEYS,Postres,212,False,,17:32,
24,Limonada de Cerezada,Bebidas Frías,121,False,,22:11,
31,3 Cordilleras Blanca, Craft,292,True,5.0,16:58,
68,COCAÍNA RUSA,Cocteles,283,False,,23:45,
75,Malteada de Oreo,Bebidas Frías,71,True,2.0,20:40,
116,Franziskaner Hefe-Weissbier, Alemana,83,True,4.0,18:23,
113,Gulden Draak, Belga,217,True,3.0,20:10,
71,Costillas BBQ,Snacks,39,False,,16:44,
28,Escandinava Maracuyá,,169,False,,22:38,
123,Grolsch Premium Lager, Not Craft,65,False,,18:19,
113,COCAÍNA RUSA,Cocteles,198,True,5.0,21:16,
92,Brown Honey Ale, Craft,226,False,,21:10,
87,Granizado de Café Caramelo,Bebidas Frías,169,False,,17:31,
3,Malteada de Milo,Bebidas Frías,207,True,2.0,18:32,
8,HELADO CON BAILEYS,Postres,92,False,,18:54,
129,Latte,Bebidas Calientes,284,False,,23:26,
127,Rodenbach Grand Cru, Belga,24,True,1.0,16:57,
59,Smoothie de Frutos Rojos,Bebidas Frías,130,True,3.0,18:25,
16,Bass Pale Ale, Inglesa,24,False,,21:55,
66,Citrus Blonde Ale, Cítrica,223,True,4.0,17:19,
128,TORTA CHOCOLATE,Postres,161,True,5.0,22:38,
23,Raging Citrus Inferno, Artesanal,79,True,3.0,22:33,
59,Nevado de Café,Bebidas Frías,61,False,,21:07,
54,Coors Light, Not Craft,160,False,,23:38,
71,Malteada de Milo,Bebidas Frías,14,False,,21:39,
140,Nevado de Café Caramelo,Bebidas Frías,296,False,,17:04,
120,Carajillo,Bebidas Calientes,34,False,,18:58,
109,Blueberry Burst Sour, Artesanal,194,True,1.0,19:34,
101,AGAVE CREMOSO,Cocteles,153,False,,18:23,
53,Blackberry Bliss Porter, Artesanal,115,True,1.0,16:17,
37,Limonada de Yerbabuena,Bebidas Frías,153,True,1.0,20:27,
129,Amaretto,Bebidas Calientes,207,False,,22:14,
96,Chimay Blue, Craft,222,True,4.0,16:20,
126,BBC Monserrate, Craft,85,True,5.0,20:17,
116,Aros de Cebolla,Snacks,108,True,1.0,23:38,
69,Mystic Mosaic IPA, Artesanal,61,False,,20:03,
125,Gaffel Kölsch, Alemana,90,False,,23:11,
84,Nevado de Café Caramelo,Bebidas Frías,26,False,,20:46,
56,Nevado de Mocca,Bebidas Frías,24,False,,22:28,
67,Águila, Not Craft,116,True,3.0,22:41,
88,Soda Italiana de Mora,Bebidas Frías,221,True,2.0,21:04,
1,Guinness Milk Stout, Not Craft,49,False,,20:38,
97,MARGARITA,Cocteles,84,False,,18:52,
96,Forest Berry Sour, Craft,182,False,,22:43,
95,Malteada de Vanilla,Bebidas Frías,188,True,4.0,18:00,
49,Greene King Abbot Ale, Inglesa,106,True,4.0,21:12,
54,AGAVE CREMOSO,Cocteles,201,False,,17:51,
67,Juicy Mango Infusion, Artesanal,238,True,1.0,20:30,
120,Mocaccino,Bebidas Calientes,138,True,4.0,19:51,
92,Samuel Smith's Organic Chocolate Stout, Inglesa,163,True,4.0,20:33,
20,Mocaccino,Bebidas Calientes,268,False,,18:41,
128,Robinsons Trooper, Inglesa,266,False,,19:28,
141,Hazy Horizon IPA, Artesanal,204,True,3.0,18:24,
117,Guinness Nitro IPA, Not Craft,90,True,3.0,20:09,
19,Mystic Abyss, Craft,264,False,,17:26,
10,Soda Italiana de Mora,Bebidas Frías,261,True,2.0,21:50,
58,GIN AND TONIC,Cocteles,198,True,2.0,18:27,
